id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
638,2.8,80.0,5.230979499999999,7.864864864864866,3.45945945945946,16.834112023255813,12.937410810810812,2.7883333333333336,1.395135135135135,0.642,0.7091751351351352,1.39322
639,2.5,196.0,30.92,24.5,4.5,53.4902975,10.0743,2.6,1.8,0.9825,0.467568,4.57578
640,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.492719,0.7854
641,3.8,82.0,13.89,22.0,4.0,48.7195,8.897,2.24,1.98,1.265,0.447985,3.90755
642,2.5,43.0,7.4428315,6.0,3.2,11.663548,12.41584,2.518,1.394,0.6639999999999999,0.695602,0.43591
643,6.0,108.0,7.736488,9.911111111111111,4.4444444444444455,18.60817185,11.2115,2.76,1.5744444444444443,0.7231111111111109,0.4814477777777778,0.11391
644,2.5,128.0,11.351332,16.0,4.0,32.059,10.36,2.55,1.7,1.14,0.47888,2.70793
645,2.8,156.0,25.978324,39.5,5.3,92.69733333333332,11.711716666666668,2.8716666666666666,1.7,0.9183333333333332,0.4704,2.16838
646,6.0,126.0,7.957992,12.6,4.8,24.789618,10.909175,2.7380000000000004,1.7574999999999998,0.94,0.491604,0.91755
647,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2.8,445.0,36.244299,9.18,4.3,18.5465357192,12.055304761904766,2.6780000000000004,1.5509999999999995,0.7487999999999999,0.5340010000000001,0.60442
649,5.5,134.0,13.611328000000002,22.4,5.166666666666667,54.27519833333333,11.6104,2.8266666666666667,1.7166666666666668,0.915,0.46586,2.16486
650,3.8,0.8649999999999999,4.4896195,11.3,4.8,23.033434166666662,10.75912,2.355,1.904,0.9559999999999998,0.4927359999999999,0.41631
651,2.3,220.0,114.177292,24.66666666666667,4.666666666666667,54.01963666666666,11.63995,2.7433333333333336,1.7716666666666667,0.9833333333333334,0.4747266666666667,0.42774
652,2.5,70.0,3.443996,7.4,3.2,14.610803,12.3734,2.5660000000000003,1.394,0.642,0.687868,0.49717
653,6.0,144.0,8.228992,14.285714285714285,4.285714285714286,32.94630914285714,11.023840000000002,2.752,1.656,0.908,0.49512,0.6698
654,2.8,92.0,19.334,48.0,4.333333333333333,114.44546666666668,8.869433333333333,1.95,1.9433333333333327,1.16,0.4526666666666667,6.5225
655,4.0,127.0,3.75541175,4.571428571428571,3.7142857142857135,8.462066614285714,13.173014285714286,2.225714285714285,1.99,1.1314285714285717,0.7138495652173915,0.1391
656,3.3,50.0,0.97258,10.0,4.8,20.9941265318,12.0034,2.675,1.736,0.9259999999999998,0.492719,0.99311
657,6.5,58.0,3.555328,11.666666666666664,4.666666666666667,23.231818,11.279666666666666,2.826,1.7566666666666666,0.96,0.49901,0.75893
658,7.5,200.0,17.623983999999997,10.0,4.8,20.93888802,11.139125000000002,2.7065,1.6994,0.889,0.4960699999999999,0.8812
659,1.8,50.0,9.107996000000002,10.0,4.8,20.3920334,10.2719,2.0200000000000005,1.825,1.02,0.4927359999999999,0.77561
660,5.5,117.0,11.354575,9.5,4.4,19.90978033833333,10.993994000000002,2.5641666666666665,1.7,0.9250000000000002,0.4948558333333333,0.86102
661,2.5,82.0,12.421,41.0,4.0,90.2267,8.12415,1.99,2.0975,1.41,0.4315125,7.7965
662,6.0,219.0,34.723984,24.5,4.5,67.4408980952381,11.177555000000002,2.845,1.717,0.945,0.4743239999999999,3.52072
663,2.0,86.0,9.509324,13.333333333333336,4.666666666666667,27.44881366633333,11.50615,2.81,1.705,0.9233333333333332,0.4881633333333333,1.55405
664,5.5,6.0,1.48139975,6.0,3.1,12.0096,12.0034,2.67,1.495,0.71,0.61443,1.03213
665,5.5,102.0,8.147992,10.2,4.8,21.9893120372,11.33044,2.7060000000000004,1.7200000000000002,0.86,0.490932,1.00244
666,5.5,80.0,7.312664,7.75,4.0,15.69310028,11.177555000000002,2.7275,1.6980000000000002,0.8959999999999999,0.4911100000000001,0.74322
667,4.0,42.0,3.443996,8.4,4.8,16.862137999999998,11.95216,2.8360000000000003,1.598,0.8140000000000001,0.498666,0.68424
668,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2.5,80.0,7.44274775,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.4863375,1.0804
670,6.8,114.0,9.107996000000002,11.2,4.8,23.5326072,10.833850000000002,2.6870000000000003,1.791,0.936,0.496484,0.82082
671,5.5,20.0,0.973995,10.0,4.0,20.9941265318,10.36,2.58,1.8000000000000005,1.04,0.4911100000000001,0.0
672,4.5,80.0,12.843328,13.333333333333336,5.333333333333333,27.44881366633333,11.634466666666668,2.83,1.7166666666666668,0.9166666666666666,0.4810716666666666,1.16243
673,6.0,30.0,1.55316,10.0,5.333333333333333,20.528928166666667,13.54915,2.6308333333333334,1.7533333333333332,0.9666666666666668,0.4982824999999999,0.85549
674,2.8,132.0,13.355328,22.0,4.666666666666667,54.01963666666666,11.139866666666668,2.7333333333333334,1.7716666666666667,0.9666666666666668,0.4789183333333333,2.40189
675,5.5,198.0,17.24689925,13.9,4.5,29.680678624999995,11.33182,2.6825,1.7200000000000002,0.94875,0.489795,1.22872
676,6.0,100.0,8.885992,10.0,4.8,20.077018,10.78917,2.752,1.7380000000000002,0.946,0.498454,0.96683
677,2.3,78.0,9.107996000000002,13.6,4.0,27.188418,12.0034,2.8280000000000003,1.592,0.7380000000000001,0.474714,2.74155
678,2.3,235.0,60.67400000000001,24.4,5.2,53.441338,10.987245,2.884,1.736,0.944,0.467568,4.44055
679,2.5,30.0,1.7428315,10.0,4.8,20.016938,11.64556,2.495,1.705,0.8959999999999999,0.4927189999999999,0.66533
680,2.0,126.0,21.153992,26.0,4.4,61.19102,10.13144,2.352,1.7400000000000002,1.2,0.467568,3.87311
681,2.5,100.0,7.4428315,10.0,4.4,20.3920334,12.421516,2.77,1.5509999999999995,0.708,0.5982450000000001,0.49568
682,1.8,108.0,11.874,18.0,4.0,39.987666666666655,10.347,2.53,1.88,1.11,0.48502,2.19978
683,3.8,113.0,8.147992,11.6,4.8,23.099694928,10.833850000000002,2.7060000000000004,1.6780000000000002,0.892,0.4927989999999999,2.01939
684,3.8,61.0,9.133,14.5,4.333333333333333,31.574635600000004,10.347,2.14,1.904,1.2133333333333332,0.4822649999999999,1.11239
685,5.3,20.0,1.7428315,10.0,3.6875,10.322035645125,12.39211,2.5948,1.598,0.642,0.687868,0.27323
686,6.0,100.0,8.147992,10.0,4.8,20.9941265318,10.565180000000002,2.708,1.648,0.8800000000000001,0.489272,0.94771
687,5.3,226.0,18.204399750000004,15.454545454545457,4.363636363636363,33.07937204027272,11.154545454545453,2.702272727272728,1.7754545454545456,0.98,0.4849036363636364,1.74944
688,6.0,88.0,19.92,12.666666666666664,4.666666666666667,24.654186666666664,9.251466666666667,2.33,1.88,1.1366666666666667,0.47888,1.12928
689,4.3,42.0,1.7401675,4.666666666666667,3.0,8.773226666666666,13.51252,1.95,2.015,1.2133333333333332,0.4807316666666666,0.76544
690,3.8,46.0,9.773996,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,2.9768
691,5.5,100.0,5.253996,10.0,4.8,20.2988926326,12.0034,2.633,1.66,0.944,0.4927189999999999,0.83076
692,6.0,20.0,3.55,10.0,4.0,20.9940862215,11.10535,2.705,1.705,0.905,0.4927359999999999,0.86614
693,5.5,56.0,8.359328,18.666666666666668,4.666666666666667,41.07402,11.543,2.7266666666666666,1.7166666666666668,0.92,0.4795066666666667,1.50921
694,6.0,219.0,40.747992,24.33333333333333,4.666666666666667,56.98088711111112,11.582422222222226,2.798888888888889,1.734444444444445,0.9211111111111108,0.47356,2.74155
695,5.5,129.0,13.053996,19.0,4.8,50.1811,10.73364,2.94,1.7,0.945,0.4957955,1.3748
696,3.0,20.0,0.973995,10.0,4.0,20.9941265318,11.2603,2.55,1.75,0.98,0.49954,0.94589
697,6.0,100.0,7.767992,10.0,4.8,20.016938,11.33044,2.774,1.654,0.882,0.499726,0.62985
698,9.0,64.0,10.207996,12.6,4.8,26.385218,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.86069
699,3.8,50.0,4.243996,10.0,5.0,20.322035645125,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.8338
700,5.5,80.0,5.686908,10.0,4.8,20.6125257,10.99836,2.72,1.7880000000000005,0.946,0.4930319999999999,0.83154
701,6.0,100.0,8.885992,10.0,4.8,20.213348778,12.0863,2.752,1.7880000000000005,0.946,0.490932,0.8488
702,5.5,58.0,11.351332,19.5,4.25,39.987666666666655,10.5015125,2.295,1.825,1.02,0.48273,2.53985
703,1.8,87.0,3.94991025,5.75,3.5,10.895365749875,13.040525,2.0200000000000005,1.394,0.6375,0.713936875,0.65972
704,3.5,128.0,5.203996,8.8,4.8,16.862137999999998,11.79886,2.805,1.656,0.836,0.4991960000000001,0.74838
705,4.0,96.0,19.382,48.0,4.0,90.2267,9.01375,2.295,2.045,1.37,0.447985,6.64
706,2.5,100.0,5.203996,10.0,4.8,20.077018,11.68835,2.0200000000000005,1.626,0.91,0.499404,0.76544
707,5.5,50.0,4.073996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.49717
708,3.5,90.0,8.147992,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.656,0.8640000000000001,0.476196,1.74944
709,5.5,138.0,13.053996,20.92,4.7,43.22643236074271,10.85110625,2.7136,1.7666,0.9368,0.483298125,4.90209
710,3.8,214.0,24.70666,24.5,4.25,53.4902975,10.999625,2.865,1.765,0.985,0.468765,4.52755
711,6.0,120.0,10.207996,12.0,4.8,24.808518,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.06276
712,5.5,100.0,7.558488,10.0,4.0,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.77755
713,2.3,74.0,27.24,24.66666666666667,2.6666666666666665,53.05033333333333,8.604266666666666,2.1266666666666665,1.9066666666666665,1.16,0.4568033333333333,4.30067
714,5.3,86.0,14.055328,12.666666666666664,4.666666666666667,24.808518,11.706466666666666,2.806666666666666,1.7166666666666668,0.8833333333333334,0.4780233333333334,1.8216
715,6.0,108.0,2.957992,10.4,4.8,20.833018,11.777640000000002,2.648,1.626,0.836,0.498984,0.0
716,6.0,100.0,7.558488000000001,10.0,4.8,20.3920334,10.565180000000002,2.708,1.648,0.892,0.4927359999999999,0.77755
717,6.0,58.0,11.35599,19.33333333333333,4.5,39.987666666666655,11.17714,2.33,1.87,1.106666666666667,0.4878333333333333,1.85565
718,2.5,90.0,7.767992,18.0,4.8,39.568056,10.565180000000002,2.675,1.745,0.905,0.4775399999999999,1.3459
719,9.0,100.0,8.337992,10.0,4.8,20.213348778,10.93895,2.648,1.626,0.91,0.49901,0.61167
720,6.0,250.0,14.485992,12.0,4.8,25.023328,11.11696,2.764,1.7,0.928,0.4957955,1.00244
721,2.5,112.0,13.053996,21.8,4.4,46.9564675,11.33182,2.8280000000000003,1.656,0.836,0.489272,2.65644
722,5.5,163.0,20.855328,20.666666666666668,4.666666666666667,46.44374833333333,11.634466666666668,2.9766666666666666,1.7166666666666668,0.92,0.4948558333333333,2.22589
723,2.5,82.0,11.354575,41.0,4.0,95.225235,9.273855,2.24,1.88,1.265,0.437,5.325
724,4.3,66.0,11.202328,22.66666666666667,3.6666666666666665,47.98568666666667,9.159866666666668,2.986666666666667,1.913333333333333,1.2133333333333332,0.4488266666666667,5.86433
725,6.0,126.0,20.29466,21.0,4.0,50.46236066666666,11.749633333333335,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,4.44055
726,6.3,58.0,11.722664,19.33333333333333,4.666666666666667,39.987666666666655,11.408266666666668,2.33,1.88,0.9666666666666668,0.4878333333333333,1.8216
727,5.3,58.0,4.663996,11.6,4.8,22.521871850000004,10.59066,2.8355,1.7574999999999998,0.9190000000000002,0.492719,0.86724
728,2.0,790.0,105.514,39.5,5.6,93.78445,9.1302,2.3080000000000003,1.904,1.224,0.457149,5.20133
729,2.8,552.0,59.27197099999999,28.5,5.5,68.16233625,11.6104,2.298,1.9072,0.94625,0.4690149999999999,2.19978
730,5.5,118.0,22.239328,15.142857142857142,4.285714285714286,34.43801714285714,11.1016,2.782857142857144,1.7428571428571429,0.8971428571428571,0.4842842857142857,2.95748
731,2.0,202.0,28.037992000000006,28.83333333333333,5.6,68.16233625,10.75912,2.248,1.908,1.1840000000000002,0.457149,3.72067
732,5.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.5419999999999998,0.96,0.4927189999999999,0.82565
733,6.0,94.0,11.874,15.666666666666664,4.666666666666667,34.47077916666667,11.260116666666669,2.768333333333333,1.7616666666666667,0.9666666666666668,0.4830383333333333,2.53872
734,6.0,72.0,4.9568275,8.4,4.4,16.62488533333333,12.874275000000004,2.6916,1.6407999999999998,0.7880000000000001,0.6598700000000001,0.5043
735,6.0,100.0,8.147992,10.0,4.8,20.9941265318,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.82082
736,2.8,72.0,5.686908,9.2,4.8,18.5863611398,12.63188,2.8480000000000003,1.626,0.8480000000000001,0.4991960000000001,0.56895
737,3.3,68.0,3.253996,13.0,4.0,29.525338,10.347,2.455,1.87,0.945,0.4775399999999999,2.4836
738,3.8,96.0,15.55,49.0,4.0,119.6295,10.36,2.24,1.92,1.04,0.462985,4.44055
739,2.3,70.0,7.143328,10.857142857142858,4.571428571428571,20.323313857142857,10.421514285714286,2.8914285714285715,1.7428571428571429,0.8914285714285715,0.4898942857142857,0.83154
740,5.5,90.0,11.463996000000002,10.0,4.8,20.2988926326,10.565180000000002,2.755,1.626,0.926,0.492719,1.3748
741,5.5,112.0,11.202328,18.666666666666668,4.333333333333333,41.99652,11.290033333333335,2.736666666666667,1.768333333333333,0.98,0.4795066666666667,2.19978
742,2.5,80.0,5.439908,5.75,3.5,11.729290775,11.7051,2.6725000000000003,1.495,0.7225,0.6184925,0.8315
743,6.0,100.0,8.147992,10.0,4.8,20.2988926326,11.79886,2.94,1.66,0.9229999999999998,0.491678,0.83076
744,3.0,64.0,9.683996,27.5,4.0,64.9132175,8.888349999999997,2.24,1.97,1.14,0.47382125,0.44035
745,2.5,100.0,15.43,50.0,2.0,117.386335,9.01375,2.295,2.045,1.37,0.447885,7.6428
746,6.0,144.0,13.551332,24.5,4.5,54.01963666666666,11.279666666666666,2.824333333333333,1.7166666666666668,0.9316666666666666,0.4747266666666667,2.58333
747,6.3,176.0,3.555328,8.8,4.8,17.918277359999994,11.909720000000002,2.7612,1.5712000000000002,0.7487999999999999,0.49512,0.77525
748,6.0,100.0,0.8337992000000001,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.81244
749,2.3,41.0,7.4428315,11.0,4.0,24.033618,10.565180000000002,2.545,1.91,0.92,0.4941109999999999,1.7
750,5.5,128.0,0.935992000000006,12.8,4.8,24.50301875,11.20276,2.884,1.6980000000000002,0.866,0.4911100000000001,0.93524
751,5.5,226.0,27.432984,11.3,4.75,24.556188775,10.999625,2.675,1.70375,0.89925,0.490654,1.3008
752,6.0,80.0,11.202328,13.333333333333336,4.666666666666667,27.44881366633333,11.543,2.8766666666666665,1.735,0.9666666666666668,0.4895066666666667,1.4092
753,5.5,129.0,11.35441075,21.0,4.625,49.204038,10.83646875,2.738565625,1.7199999999999998,0.956,0.47382125,2.1154
754,3.8,94.0,14.22,31.66666666666667,6.0,69.59212799999999,9.8771,1.9766666666666663,1.908,1.2133333333333332,0.4515899999999999,3.958
755,5.5,347.0,30.841971,10.5,4.78125,20.2988926326,10.9196125,2.54375,1.788125,0.94875,0.4912240000000001,0.80631
756,1.5,128.0,32.807971,64.0,4.0,160.15216,9.01375,2.295,2.045,1.36,0.42668,10.6
757,5.3,90.0,27.24,18.0,4.0,39.568056,9.273855,1.95,2.055,1.39,0.48273,1.2398
758,6.3,94.0,11.775328000000002,15.666666666666664,4.5,33.33735333333333,11.279666666666666,2.8200000000000003,1.76,0.96,0.4894800000000001,1.3124
759,5.0,66.0,19.334,31.0,4.0,69.59212799999999,9.159866666666668,2.14,1.913333333333333,1.2133333333333332,0.4488266666666667,1.42326
760,2.8,72.0,5.203996,8.4,4.8,17.7903568,12.0863,2.352,1.662,0.7152,0.481478,0.74322
761,6.8,74.0,10.065992,12.1,4.75,24.88692185,10.99836,2.7425,1.72375,0.94,0.4927359999999999,1.04032
762,3.0,100.0,7.441332000000001,10.0,3.4285714285714284,20.323313857142857,12.0278,2.5960714285714284,1.3186666666666669,0.5052380952380953,0.7450291666666667,1.00244
763,5.5,100.0,8.337992,10.0,4.8,20.2988926326,10.73364,2.774,1.7420000000000002,0.866,0.492719,0.45291
764,3.0,82.0,15.43,48.5,3.5,116.3255,9.0872,2.24,2.045,1.36,0.47888,7.862
765,6.0,226.0,17.24689925,11.3,4.75,24.50301875,10.78917,2.884,1.8590000000000004,0.974,0.495329,0.71978
766,6.5,74.0,14.883996000000002,14.6,5.4,31.574635600000004,11.61422,2.884,1.736,0.9229999999999998,0.476196,0.48629
767,1.8,790.0,105.514,35.36,5.28,82.56124,9.370384,2.298,1.904,1.1840000000000002,0.4697149999999999,5.56317
768,4.5,604.0,61.22629600000001,13.422222222222222,4.488888888888889,27.44881366633333,10.883695555555557,2.6211111111111114,1.7813333333333332,1.0093333333333334,0.4909111111111111,1.42823
769,6.0,122.0,14.485992,12.2,4.8,24.808518,11.38168,2.81,1.7400000000000002,0.86,0.4946015000000001,0.98478
770,6.0,116.0,8.862328,17.333333333333332,5.0,39.987666666666655,11.711716666666668,2.8716666666666666,1.6840000000000002,0.9183333333333332,0.4987149999999999,1.66969
771,6.0,92.0,5.401996,9.2,4.4,18.439538,11.79886,2.8360000000000003,1.6880000000000002,0.836,0.4991960000000001,0.60442
772,7.0,72.0,5.439908,8.26086956521739,4.782608695652174,16.531058067826088,11.500682608695652,2.6575,1.5975,0.8597826086956522,0.5819443478260871,0.82121
773,3.3,30.0,1.7401675,10.0,5.333333333333333,20.185395713333328,11.7051,2.885,1.705,0.9016666666666668,0.4927359999999999,0.88802
774,5.5,100.0,7.900992,10.0,4.8,20.3920334,12.04083,2.8280000000000003,1.5759999999999998,0.828,0.498984,0.86724
775,5.5,108.0,7.957992,10.8,4.8,21.654418,11.17714,2.675,1.736,0.9250000000000002,0.498984,0.7958
776,2.5,82.0,10.9728255,32.0,4.0,72.2365,9.512,2.24,1.93,1.1800000000000002,0.448895,4.937
777,2.8,113.0,9.93196,11.6,4.8,23.033434166666662,12.20004,2.8280000000000003,1.6869999999999998,0.8320000000000001,0.499726,1.26278
778,6.0,232.0,17.623983999999997,11.6,4.8,22.206043325,11.82448,2.8480000000000003,1.656,0.8480000000000001,0.4927189999999999,1.06276
779,4.0,98.0,8.505991999999999,13.6,4.8,29.525338,12.30176,2.81,1.855,0.98,0.48273,1.45419
780,6.0,94.0,10.099324,11.0,4.666666666666667,23.033434166666662,11.771733333333335,2.648333333333333,1.7630000000000003,0.9233333333333332,0.4940200000000001,0.81244
781,3.5,68.0,3.253996,9.2,4.4,18.439538,11.8746,2.8680000000000003,1.626,0.8480000000000001,0.499726,0.6278
782,6.0,100.0,10.803992,10.0,4.8,20.3920334,10.93895,2.7060000000000004,1.6780000000000002,0.8480000000000001,0.4927189999999999,1.0804
783,5.0,38.0,4.5453280000000005,12.666666666666664,4.666666666666667,26.621686666666665,12.041516666666665,2.545,1.765,0.9533333333333333,0.4865066666666666,1.55405
784,3.8,40.0,1.7401675,8.0,4.0,16.78740068,11.61422,2.295,1.626,0.8480000000000001,0.475954,0.0
785,2.8,108.0,7.558488000000001,9.8,4.8,18.5863611398,10.565180000000002,2.752,1.754,0.946,0.491604,0.80362
786,2.5,144.0,23.346328,36.0,5.0,84.1611,9.695,2.14,1.908,1.165,0.4515899999999999,3.1504
787,3.8,126.0,20.362,31.1,4.0,70.86454624999998,9.0432,1.985,1.88,1.14,0.462985,1.78823
788,6.0,226.0,23.348983,11.6,4.4444444444444455,24.667645948945623,10.765863434963803,2.5615584415584416,1.7380000000000002,0.9107462686567164,0.4901430862031148,0.73461
789,6.5,126.0,4.9043280000000005,12.5,4.5,25.408218,10.904975,2.6495,1.796,0.9399999999999998,0.485063,1.09628
790,6.0,250.0,34.857992,12.5,4.8,24.808518,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.39322
791,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,5.0,43.0,6.093996,8.4,4.8,17.7903568,12.082260000000002,2.934,1.592,0.7380000000000001,0.7139368,0.58344
793,6.0,100.0,7.734660000000001,10.0,4.8,20.077018,11.33044,2.79,1.6780000000000002,0.892,0.498454,0.62375
794,5.5,95.0,18.952664,31.33333333333333,4.0,70.83746666666666,9.085316666666667,1.9766666666666663,1.84,1.1933333333333334,0.4526666666666667,6.77567
795,5.5,98.0,8.885992,9.2,4.8,18.5863611398,10.347,2.752,1.704,0.946,0.498454,0.86737
796,4.0,80.0,4.907327,6.666666666666668,4.333333333333333,13.165070041500002,11.95216,2.77,1.4466666666666663,0.6208333333333335,0.6612241666666667,0.58006
797,6.0,120.0,8.885992,12.0,4.8,24.808518,11.17714,2.675,1.743,0.945,0.4957955,0.91543
798,6.0,30.0,2.073996,11.0,4.8,23.099694928,11.023840000000002,2.721,1.711,0.8699999999999999,0.4927189999999999,1.50633
799,2.5,126.0,13.385996,31.75,5.5,98.3407975,11.2603,2.53,1.88,1.14,0.44942,6.31755
800,2.0,70.0,1.741332,4.666666666666667,3.0,9.559684638888893,13.161829166666667,2.775,1.3816666666666666,0.6143333333333334,0.61443,0.1391
801,2.0,36.0,8.42666,18.0,5.6,37.346215,9.1302,2.352,1.904,1.224,0.478464,4.08822
802,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,11.556733333333336,2.33,1.73,0.9666666666666668,0.4878333333333333,2.54439
803,6.0,108.0,7.558488000000001,10.8,4.8,21.654418,11.64556,2.648,1.626,0.926,0.4927189999999999,0.7854
804,3.8,124.0,24.7666,20.2,4.8,46.44374833333333,11.33044,2.7270000000000003,1.7280000000000002,0.892,0.498454,4.08822
805,2.8,30.0,2.3341635000000003,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.50633
806,2.3,60.0,0.8416103333333332,18.0,5.0,40.689515,9.072366666666667,2.455,1.87,1.1,0.476095,0.91457
807,6.0,246.0,18.204399750000004,15.454545454545457,4.363636363636363,33.07937204027272,11.154545454545453,2.7752525252525246,1.77,0.8899999999999999,0.4849036363636364,1.6865
808,4.5,120.0,13.747992000000002,12.0,4.8,24.789618,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,1.09501
809,5.8,78.0,12.417996,15.6,4.8,33.739258,11.177555000000002,2.757,1.785,0.965,0.476095,1.95335
810,6.0,90.0,7.558488000000001,18.0,4.0,40.689515,10.52605,2.495,1.785,0.965,0.4775399999999999,2.70793
811,5.5,84.0,20.29466,42.0,5.0,98.3407975,9.1985,2.165,1.9,1.2999999999999998,0.429675,6.17571
812,2.0,64.0,10.55,12.0,4.0,24.50301875,10.39875,2.24,1.93,1.1800000000000002,0.448895,1.96255
813,5.5,124.0,15.593,20.33333333333333,4.666666666666667,46.52035333333333,11.234699999999998,2.885,1.7233333333333334,0.9266666666666667,0.4704,3.8764
814,6.3,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.22915
815,2.0,194.0,27.10599,48.5,4.5,118.019,11.340425,2.53,1.9425,1.2375,0.4391649999999999,6.7765
816,1.8,100.0,15.751995999999998,50.0,4.0,117.386335,9.01375,2.295,1.765,1.12,0.44743,6.2105
817,6.3,74.0,9.107996000000002,14.4,4.4,31.574635600000004,11.11696,2.684,1.7380000000000002,0.928,0.4789899999999999,0.19112
